time,open,high,low,close,Volume
1769806800,154.761,154.795,154.71,154.768,5994
1769983200,154.867,155.398,154.837,155.234,3586
1769986800,155.271,155.513,155.084,155.226,12935
1769990400,155.207,155.272,154.823,155.231,14938
1769994000,155.232,155.391,155.007,155.038,14429
1769997600,155.037,155.143,154.849,155.143,13961
1770001200,155.142,155.146,154.898,154.975,12135
1770004800,154.972,154.982,154.751,154.839,12839
1770008400,154.848,154.968,154.755,154.892,12479
1770012000,154.893,154.995,154.548,154.593,15616
1770015600,154.594,154.919,154.575,154.905,13598
1770019200,154.904,155.067,154.748,154.972,13719
1770022800,154.971,154.987,154.752,154.774,11922
1770026400,154.775,154.886,154.72,154.759,10679
1770030000,154.757,154.884,154.721,154.753,10082
1770033600,154.753,155.007,154.709,154.939,11830
1770037200,154.942,155.299,154.935,155.227,13625
1770040800,155.226,155.401,155.141,155.301,13640
1770044400,155.297,155.704,155.297,155.667,16674
1770048000,155.668,155.681,155.492,155.505,13523
1770051600,155.506,155.559,155.416,155.507,12054
1770055200,155.506,155.739,155.502,155.663,10618
1770058800,155.666,155.788,155.623,155.627,9947
1770062400,155.627,155.669,155.521,155.587,7628
1770066000,155.587,155.624,155.527,155.599,5150
1770069600,155.572,155.642,155.526,155.534,2851
1770073200,155.54,155.597,155.416,155.471,6672
1770076800,155.468,155.595,155.441,155.469,11248
1770080400,155.464,155.619,155.411,155.471,11822
1770084000,155.472,155.546,155.378,155.538,11166
1770087600,155.539,155.557,155.403,155.475,9498
1770091200,155.474,155.501,155.303,155.415,9049
1770094800,155.414,155.476,155.339,155.429,7874
1770098400,155.428,155.478,155.357,155.42,8864
1770102000,155.419,155.527,155.305,155.405,11074
1770105600,155.402,155.579,155.37,155.533,12331
1770109200,155.534,155.878,155.51,155.873,11893
1770112800,155.866,155.952,155.788,155.927,9260
1770116400,155.923,155.982,155.873,155.952,9443
1770120000,155.959,155.96,155.848,155.875,9868
1770123600,155.875,155.895,155.77,155.882,11156
1770127200,155.884,156.087,155.796,155.864,12939
1770130800,155.867,155.938,155.704,155.713,14393
1770134400,155.712,155.778,155.661,155.714,11914
1770138000,155.714,155.732,155.529,155.722,11343
1770141600,155.724,155.801,155.603,155.65,10519
1770145200,155.65,155.805,155.646,155.777,10410
1770148800,155.773,155.809,155.698,155.731,8588
1770152400,155.73,155.789,155.695,155.778,5714
1770156000,155.716,155.772,155.699,155.748,1647
1770159600,155.748,155.857,155.691,155.804,5381
1770163200,155.812,156.036,155.808,156.024,11101
1770166800,156.027,156.186,156.016,156.137,11324
1770170400,156.138,156.291,156.123,156.26,8373
1770174000,156.262,156.392,156.244,156.321,7364
1770177600,156.321,156.361,156.245,156.278,5940
1770181200,156.277,156.356,156.235,156.301,6991
1770184800,156.297,156.389,156.234,156.356,7640
1770188400,156.352,156.466,156.319,156.425,9234
1770192000,156.425,156.494,156.392,156.465,9894
1770195600,156.462,156.668,156.397,156.646,9819
1770199200,156.647,156.806,156.609,156.735,9417
1770202800,156.736,156.856,156.714,156.822,9432
1770206400,156.824,156.824,156.595,156.627,9345
1770210000,156.625,156.764,156.457,156.477,12897
1770213600,156.477,156.59,156.409,156.444,14178
1770217200,156.442,156.708,156.353,156.654,15441
1770220800,156.653,156.733,156.55,156.611,12615
1770224400,156.612,156.694,156.46,156.672,12956
1770228000,156.672,156.787,156.629,156.779,10631
1770231600,156.778,156.894,156.741,156.821,9566
1770235200,156.82,156.941,156.808,156.925,8981
1770238800,156.926,156.948,156.861,156.861,5881
1770242400,156.798,156.868,156.753,156.817,2338
1770246000,156.816,156.941,156.809,156.906,5313
1770249600,156.897,156.985,156.707,156.784,9286
1770253200,156.785,156.945,156.781,156.861,8607
1770256800,156.862,156.972,156.785,156.882,10994
1770260400,156.882,156.919,156.69,156.795,9598
1770264000,156.796,156.871,156.794,156.815,7167
1770267600,156.816,156.988,156.814,156.979,5640
1770271200,156.982,157.062,156.854,157.006,10580
1770274800,157.008,157.197,156.918,157.102,10329
1770278400,157.104,157.16,157.004,157.005,12483
1770282000,157.003,157.338,157.001,157.328,11662
1770285600,157.329,157.334,157.163,157.245,9036
1770289200,157.243,157.281,157.119,157.149,8439
1770292800,157.156,157.287,156.86,156.951,15517
1770296400,156.947,156.951,156.526,156.594,15776
1770300000,156.594,156.919,156.594,156.878,16099
